ΗTimestamp	Rect_id	Rect_x	Rect_y	Rect_W	Rect_H	Class
2.3489797115325928	12	542	224	98	117	['Lie']
2.380671739578247	12	542	224	98	117	['Lie']
2.414501667022705	12	542	224	98	117	['Lie']
2.4544930458068848	12	542	224	98	117	['Lie']
2.578209161758423	12	542	224	98	117	['Lie']
2.619579553604126	12	542	224	98	117	['Lie']
2.650081157684326	12	542	224	98	117	['Lie']
2.6813948154449463	12	542	224	98	117	['Lie']
2.7189319133758545	12	542	224	98	117	['Lie']
2.7513821125030518	12	542	224	98	117	['Lie']
2.7956666946411133	12	542	224	98	117	['Lie']
2.832310199737549	12	542	224	98	117	['Lie']
2.8550446033477783	12	542	224	98	117	['Lie']
2.8917698860168457	12	542	224	98	117	['Lie']
2.9278030395507812	12	542	224	98	117	['Lie']
2.965674877166748	12	542	224	98	117	['Lie']
3.003575325012207	12	542	224	98	117	['Lie']
3.0682690143585205	12	542	224	98	117	['Lie']
3.0682690143585205	3	0	401	14	23	['Walk']
3.13845157623291	12	542	224	98	117	['Lie']
3.13845157623291	3	0	279	64	150	['Walk']
3.2432029247283936	12	542	224	98	117	['Lie']
3.2432029247283936	3	0	279	64	150	['Walk']
3.3086161613464355	12	542	224	98	117	['Lie']
3.3086161613464355	3	0	194	97	234	['Walk']
3.378288984298706	12	542	224	98	117	['Lie']
3.378288984298706	3	0	3	108	427	['Walk']
3.4765775203704834	12	542	224	98	117	['Lie']
3.4765775203704834	3	1	4	108	427	['Walk']
3.5158886909484863	12	542	224	98	117	['Lie']
3.5158886909484863	3	1	1	112	438	['Walk']
3.5907833576202393	12	542	224	98	117	['Lie']
3.5907833576202393	3	1	1	112	438	['Walk']
3.6613242626190186	12	542	224	98	117	['Lie']
3.6613242626190186	3	0	1	130	444	['Walk']
3.730282783508301	12	542	224	98	117	['Lie']
3.730282783508301	3	28	3	168	440	['Walk']
3.8004488945007324	12	542	224	98	117	['Lie']
3.8004488945007324	3	30	3	210	437	['Walk']
3.8624000549316406	12	542	224	98	117	['Lie']
3.8624000549316406	3	30	3	210	437	['Walk']
3.897684097290039	12	542	224	98	117	['Lie']
3.897684097290039	3	32	5	222	434	['Walk']
3.9247019290924072	12	542	224	98	117	['Lie']
3.9247019290924072	3	40	8	222	434	['Walk']
3.968357563018799	12	542	224	98	117	['Lie']
3.968357563018799	3	52	6	209	437	['Walk']
4.001483917236328	12	542	224	98	117	['Lie']
4.001483917236328	3	52	6	209	437	['Walk']
4.030486345291138	12	542	224	98	117	['Lie']
4.030486345291138	3	66	3	194	441	['Walk']
4.068004608154297	12	542	224	98	117	['Lie']
4.068004608154297	3	104	4	162	441	['Walk']
4.1023852825164795	12	542	224	98	117	['Lie']
4.1023852825164795	3	122	2	141	442	['Walk']
4.135455369949341	12	542	224	98	117	['Lie']
4.135455369949341	3	122	2	141	442	['Walk']
4.173954963684082	12	542	224	98	117	['Lie']
4.173954963684082	3	138	2	131	446	['Walk']
4.209509611129761	12	542	224	98	117	['Lie']
4.209509611129761	3	162	4	131	446	['Walk']
4.282405376434326	12	542	224	98	117	['Lie']
4.282405376434326	3	173	3	131	446	['Walk']
4.30383563041687	12	542	224	98	117	['Lie']
4.30383563041687	3	173	3	131	446	['Walk']
4.33810567855835	12	542	224	98	117	['Lie']
4.33810567855835	3	179	6	170	435	['Walk']
4.385437726974487	12	542	224	98	117	['Lie']
4.385437726974487	3	182	14	207	429	['Walk']
4.4110612869262695	12	542	224	98	117	['Lie']
4.4110612869262695	3	189	17	207	429	['Walk']
4.452403545379639	12	542	224	98	117	['Lie']
4.452403545379639	3	189	17	207	429	['Walk']
4.489421367645264	12	542	224	98	117	['Lie']
4.489421367645264	3	188	19	214	425	['Walk']
4.589307546615601	12	542	224	98	117	['Lie']
4.589307546615601	3	192	20	214	425	['Walk']
4.681195020675659	12	542	224	98	117	['Lie']
4.681195020675659	3	220	34	186	406	['Walk']
4.728231430053711	12	542	224	98	117	['Lie']
4.728231430053711	3	279	38	136	391	['Walk']
4.762024402618408	12	542	224	98	117	['Lie']
4.762024402618408	3	279	38	136	391	['Walk']
4.7903523445129395	12	542	224	98	117	['Lie']
4.7903523445129395	3	291	35	136	391	['Walk']
4.827643871307373	12	542	224	98	117	['Lie']
4.827643871307373	3	334	37	109	384	['Walk']
4.8974902629852295	12	542	224	98	117	['Lie']
4.8974902629852295	3	341	37	109	384	['Walk']
4.964076519012451	12	542	224	98	117	['Lie']
4.964076519012451	3	341	37	109	384	['Walk']
5.036891460418701	12	542	224	98	117	['Lie']
5.036891460418701	3	351	38	122	379	['Walk']
5.069676399230957	12	542	224	98	117	['Lie']
5.069676399230957	3	353	49	145	371	['Walk']
5.102168798446655	12	542	224	98	117	['Lie']
5.102168798446655	3	361	47	145	371	['Walk']
5.1799445152282715	12	542	224	98	117	['Lie']
5.1799445152282715	3	361	47	145	371	['Walk']
5.253631830215454	12	542	224	98	117	['Lie']
5.253631830215454	3	359	47	145	371	['Walk']
5.2839179039001465	12	542	224	98	117	['Lie']
5.2839179039001465	3	365	66	166	342	['Walk']
5.315338611602783	12	542	224	98	117	['Lie']
5.315338611602783	3	370	65	166	342	['Walk']
5.352504253387451	12	542	224	98	117	['Lie']
5.352504253387451	3	370	65	166	342	['Walk']
5.387017488479614	12	542	224	98	117	['Lie']
5.387017488479614	3	375	65	166	342	['Walk']
5.417553424835205	12	542	224	98	117	['Lie']
5.417553424835205	3	390	76	164	337	['Walk']
5.487710237503052	12	542	224	98	117	['Lie']
5.487710237503052	3	395	76	164	337	['Walk']
5.5181825160980225	12	542	224	98	117	['Lie']
5.5181825160980225	3	395	76	164	337	['Walk']
5.543703317642212	12	542	224	98	117	['Lie']
5.543703317642212	3	400	84	173	319	['Walk']
5.583991050720215	12	542	224	98	117	['Lie']
5.583991050720215	3	401	93	180	312	['Stand']
5.619044065475464	12	542	224	98	117	['Lie']
5.619044065475464	3	408	94	180	312	['Stand']
5.660978555679321	12	542	224	98	117	['Lie']
5.660978555679321	3	408	94	180	312	['Stand']
5.682510852813721	12	542	224	98	117	['Lie']
5.682510852813721	3	403	98	192	306	['Stand']
5.725812673568726	12	542	224	98	117	['Lie']
5.725812673568726	3	407	98	192	306	['Stand']
5.791615724563599	12	542	224	98	117	['Lie']
5.791615724563599	3	403	108	196	291	['Stand']
5.825219631195068	12	542	224	98	117	['Lie']
5.825219631195068	3	409	116	187	285	['Stand']
5.853498220443726	12	542	224	98	117	['Lie']
5.853498220443726	3	409	116	187	285	['Stand']
5.889250993728638	12	542	224	98	117	['Lie']
5.889250993728638	3	409	116	187	285	['Stand']
5.9250874519348145	12	542	224	98	117	['Lie']
5.9250874519348145	3	409	116	187	285	['Stand']
5.958331346511841	12	542	224	98	117	['Lie']
5.958331346511841	3	407	117	187	285	['Stand']
6.005743026733398	12	542	224	98	117	['Lie']
6.005743026733398	3	409	119	187	285	['Stand']
6.024946212768555	12	542	224	98	117	['Lie']
6.024946212768555	3	408	119	187	285	['Stand']
6.060333251953125	12	542	224	98	117	['Lie']
6.060333251953125	3	408	119	187	285	['Stand']
6.093540668487549	12	542	224	98	117	['Lie']
6.093540668487549	3	408	119	187	285	['Stand']
6.130678653717041	12	542	224	98	117	['Lie']
6.130678653717041	3	408	119	187	285	['Stand']
6.165405511856079	12	542	224	98	117	['Lie']
6.165405511856079	3	408	119	187	285	['Stand']
6.204177379608154	12	542	224	98	117	['Lie']
6.204177379608154	3	408	119	187	285	['Stand']
6.238476514816284	12	542	224	98	117	['Lie']
6.238476514816284	3	408	119	187	285	['Stand']
6.274421691894531	12	542	224	98	117	['Lie']
6.274421691894531	3	408	119	187	285	['Stand']
6.304861545562744	12	542	224	98	117	['Lie']
6.304861545562744	3	408	119	187	285	['Stand']
6.3414225578308105	12	542	224	98	117	['Lie']
6.3414225578308105	3	408	119	187	285	['Stand']
6.377122640609741	12	542	224	98	117	['Lie']
6.377122640609741	3	408	119	187	285	['Stand']
6.440337896347046	12	542	224	98	117	['Lie']
6.440337896347046	3	408	119	187	285	['Stand']
6.487583875656128	12	542	224	98	117	['Lie']
6.487583875656128	3	408	119	187	285	['Stand']
6.525595664978027	12	542	224	98	117	['Lie']
6.525595664978027	3	408	119	187	285	['Stand']
6.546156644821167	12	542	224	98	117	['Lie']
6.546156644821167	3	408	119	187	285	['Stand']
6.581830978393555	12	542	224	98	117	['Lie']
6.581830978393555	3	408	119	187	285	['Stand']
6.6111743450164795	12	542	224	98	117	['Lie']
6.6111743450164795	3	405	117	187	285	['Stand']
6.651515007019043	12	542	224	98	117	['Lie']
6.651515007019043	3	405	117	187	285	['Stand']
6.6843791007995605	12	542	224	98	117	['Lie']
6.6843791007995605	3	405	106	181	288	['Stand']
6.715597152709961	12	542	224	98	117	['Lie']
6.715597152709961	3	405	106	181	288	['Stand']
6.755294322967529	12	542	224	98	117	['Lie']
6.755294322967529	3	405	106	181	288	['Stand']
6.7871716022491455	12	542	224	98	117	['Lie']
6.7871716022491455	3	405	106	181	288	['Stand']
6.820074796676636	12	542	224	98	117	['Lie']
6.820074796676636	3	405	106	181	288	['Stand']
6.8535380363464355	12	542	224	98	117	['Lie']
6.8535380363464355	3	406	102	174	300	['Stand']
6.88788366317749	12	542	224	98	117	['Lie']
6.88788366317749	3	406	102	174	300	['Stand']
6.922621011734009	12	542	224	98	117	['Lie']
6.922621011734009	3	406	102	174	300	['Stand']
6.957252740859985	12	542	224	98	117	['Lie']
6.957252740859985	3	409	97	166	304	['Stand']
6.991549730300903	12	542	224	98	117	['Lie']
6.991549730300903	3	409	97	166	304	['Stand']
7.094468355178833	12	542	224	98	117	['Lie']
7.094468355178833	3	409	97	166	304	['Stand']
7.1285786628723145	12	542	224	98	117	['Lie']
7.1285786628723145	3	409	94	166	304	['Stand']
7.163102388381958	12	542	224	98	117	['Lie']
7.163102388381958	3	410	86	164	323	['Stand']
7.197584390640259	12	542	224	98	117	['Lie']
7.197584390640259	3	410	86	164	323	['Stand']
7.23272180557251	12	542	224	98	117	['Lie']
7.23272180557251	3	410	86	164	323	['Stand']
7.266308307647705	12	542	224	98	117	['Lie']
7.266308307647705	3	410	86	164	323	['Stand']
7.303301811218262	12	542	224	98	117	['Lie']
7.303301811218262	3	410	86	164	323	['Stand']
7.336829662322998	12	545	223	99	120	['Lie']
7.336829662322998	3	411	93	167	315	['Walk']
7.372028350830078	12	545	223	99	120	['Lie']
7.372028350830078	3	411	93	167	315	['Walk']
7.405386209487915	12	545	223	99	120	['Lie']
7.405386209487915	3	411	93	167	315	['Walk']
7.439777374267578	12	545	223	99	120	['Lie']
7.439777374267578	3	411	93	167	315	['Walk']
7.474377632141113	12	545	223	99	120	['Lie']
7.474377632141113	3	411	93	167	315	['Walk']
7.510423421859741	12	545	223	99	120	['Lie']
7.510423421859741	3	411	93	167	315	['Walk']
7.540585994720459	12	545	223	99	120	['Lie']
7.540585994720459	3	411	93	167	315	['Walk']
7.577383518218994	12	545	223	99	120	['Lie']
7.577383518218994	3	411	93	167	315	['Walk']
7.6118083000183105	12	545	223	99	120	['Lie']
7.6118083000183105	3	411	93	167	315	['Walk']
7.657454967498779	12	544	222	99	120	['Lie']
7.657454967498779	3	411	93	167	315	['Walk']
7.679100036621094	12	544	222	99	120	['Lie']
7.679100036621094	3	411	93	167	315	['Walk']
7.7137908935546875	12	544	222	99	120	['Lie']
7.7137908935546875	3	416	100	157	305	['Walk']
7.75164532661438	12	547	221	99	120	['Lie']
7.75164532661438	3	411	98	157	305	['Walk']
7.787804841995239	12	548	213	104	131	['Lie']
7.787804841995239	3	412	96	156	315	['Walk']
7.819084644317627	12	548	213	104	131	['Lie']
7.819084644317627	3	412	96	156	315	['Walk']
7.855800628662109	12	548	213	104	131	['Lie']
7.855800628662109	3	412	96	156	315	['Walk']
7.8880791664123535	12	548	213	104	131	['Lie']
7.8880791664123535	3	419	92	133	322	['Walk']
7.921928405761719	12	550	210	93	136	['Lie']
7.921928405761719	3	412	91	143	321	['Walk']
7.961148738861084	12	550	210	93	136	['Lie']
7.961148738861084	3	412	91	143	321	['Walk']
7.991542100906372	12	550	210	93	136	['Lie']
7.991542100906372	3	412	91	143	321	['Walk']
8.029099225997925	12	551	213	110	134	['Lie2Sit']
8.029099225997925	3	411	87	133	326	['Walk']
8.071535110473633	12	551	213	110	134	['Lie2Sit']
8.071535110473633	3	411	87	133	326	['Walk']
8.10517168045044	12	551	213	110	134	['Lie2Sit']
8.10517168045044	3	411	87	133	326	['Walk']
8.137032985687256	12	540	211	104	135	['Lie2Sit']
8.137032985687256	3	408	87	129	329	['Walk']
8.165229082107544	12	547	207	104	141	['Lie2Sit']
8.165229082107544	3	401	83	136	332	['Walk']
8.214255332946777	12	547	207	104	141	['Lie2Sit']
8.214255332946777	3	397	81	136	332	['Walk']
8.244344234466553	12	547	207	104	141	['Lie2Sit']
8.244344234466553	3	397	81	136	332	['Walk']
8.284506797790527	12	547	207	104	141	['Lie2Sit']
8.284506797790527	3	397	81	136	332	['Walk']
8.348753929138184	12	547	207	104	141	['Lie2Sit']
8.348753929138184	3	389	78	136	332	['Walk']
8.375733613967896	12	551	199	101	148	['Lie2Sit']
8.375733613967896	3	382	74	147	341	['Walk']
8.410481452941895	12	551	199	101	148	['Lie2Sit']
8.410481452941895	3	382	74	147	341	['Walk']
8.450958013534546	12	551	199	101	148	['Lie2Sit']
8.450958013534546	3	382	74	147	341	['Walk']
8.512798070907593	12	551	199	101	148	['Lie2Sit']
8.512798070907593	3	382	74	147	341	['Walk']
8.54649829864502	12	551	199	101	148	['Lie2Sit']
8.54649829864502	3	380	71	147	341	['Walk']
8.58374571800232	12	551	199	101	148	['Lie2Sit']
8.58374571800232	3	380	71	147	341	['Walk']
8.618791818618774	12	551	199	101	148	['Lie2Sit']
8.618791818618774	3	380	71	147	341	['Walk']
8.652240753173828	12	551	199	101	148	['Lie2Sit']
8.652240753173828	3	380	71	147	341	['Walk']
8.686215162277222	12	551	199	101	148	['Lie2Sit']
8.686215162277222	3	380	71	147	341	['Walk']
8.719684600830078	12	546	199	105	147	['Lie2Sit']
8.719684600830078	3	375	71	144	346	['Walk']
8.754795551300049	12	546	199	105	147	['Lie2Sit']
8.754795551300049	3	375	71	144	346	['Walk']
8.790332555770874	12	546	199	105	147	['Lie2Sit']
8.790332555770874	3	371	71	144	346	['Walk']
8.82626748085022	12	551	195	96	153	['Lie2Sit']
8.82626748085022	3	367	69	140	346	['Walk']
8.861932516098022	12	551	195	96	153	['Lie2Sit']
8.861932516098022	3	363	69	140	346	['Walk']
8.92826223373413	12	551	195	96	153	['Lie2Sit']
8.92826223373413	3	363	69	140	346	['Walk']
8.953623056411743	12	551	195	96	153	['Lie2Sit']
8.953623056411743	3	361	69	140	346	['Walk']
8.988799810409546	12	549	193	93	151	['Lie2Sit']
8.988799810409546	3	352	65	151	356	['Walk']
9.024691104888916	12	548	189	93	151	['Lie2Sit']
9.024691104888916	3	352	65	151	356	['Walk']
9.05952763557434	12	548	189	93	151	['Lie2Sit']
9.05952763557434	3	352	65	151	356	['Walk']
9.095084190368652	12	550	186	96	159	['Lie2Sit']
9.095084190368652	3	354	64	150	363	['Walk']
9.131129503250122	12	548	184	104	165	['Lie2Sit']
9.131129503250122	3	357	63	150	367	['Walk']
9.161438941955566	12	548	184	104	165	['Lie2Sit']
9.161438941955566	3	357	63	150	367	['Walk']
9.20088529586792	12	548	184	104	165	['Lie2Sit']
9.20088529586792	3	357	63	150	367	['Walk']
9.233009576797485	12	548	184	104	165	['Lie2Sit']
9.233009576797485	3	357	63	150	367	['Walk']
9.265377759933472	12	550	181	94	165	['Lie2Sit']
9.265377759933472	3	367	61	147	368	['Walk']
9.30103611946106	12	548	179	102	167	['Lie2Sit']
9.30103611946106	3	367	60	145	370	['Walk']
9.337273597717285	12	548	179	102	167	['Lie2Sit']
9.337273597717285	3	367	60	145	370	['Walk']
9.369083166122437	12	548	179	102	167	['Lie2Sit']
9.369083166122437	3	368	60	145	370	['Walk']
9.404242753982544	12	546	175	97	171	['Lie2Sit']
9.404242753982544	3	369	52	142	379	['Walk']
9.446160554885864	12	546	175	97	171	['Lie2Sit']
9.446160554885864	3	369	52	142	379	['Walk']
9.472920656204224	12	546	175	97	171	['Lie2Sit']
9.472920656204224	3	369	52	142	379	['Walk']
9.50760793685913	12	542	179	107	168	['Lie2Sit']
9.50760793685913	3	360	49	155	377	['Walk']
9.540514707565308	12	543	174	99	171	['Lie2Sit']
9.540514707565308	3	360	49	155	382	['Walk']
9.57814884185791	12	538	181	104	164	['Lie2Sit']
9.57814884185791	3	354	43	161	385	['Walk']
9.609619379043579	12	536	177	109	169	['Lie2Sit']
9.609619379043579	3	352	41	163	390	['Walk']
9.64748477935791	12	536	177	109	169	['Lie2Sit']
9.64748477935791	3	352	41	163	390	['Walk']
9.685180187225342	12	536	177	109	169	['Lie2Sit']
9.685180187225342	3	352	41	163	390	['Walk']
9.716773509979248	12	530	183	118	163	['Lie2Sit']
9.716773509979248	3	357	34	156	402	['Walk']
9.750755548477173	12	530	183	118	163	['Lie2Sit']
9.750755548477173	3	357	32	156	402	['Walk']
9.783985614776611	12	530	183	118	163	['Lie2Sit']
9.783985614776611	3	357	32	156	402	['Walk']
9.821242570877075	12	530	183	118	163	['Lie2Sit']
9.821242570877075	3	357	32	156	402	['Walk']
9.853382587432861	12	524	186	120	154	['Lie2Sit']
9.853382587432861	3	362	27	143	401	['Walk']
9.888147354125977	12	524	186	120	154	['Lie2Sit']
9.888147354125977	3	362	27	143	401	['Walk']
9.919235229492188	12	524	186	120	154	['Lie2Sit']
9.919235229492188	3	362	27	143	401	['Walk']
9.967117071151733	12	524	186	120	154	['Lie2Sit']
9.967117071151733	3	359	27	143	401	['Walk']
9.991456508636475	12	511	192	134	146	['Lie2Sit']
9.991456508636475	3	354	26	139	406	['Walk']
10.024429082870483	12	511	192	134	146	['Lie2Sit']
10.024429082870483	3	354	26	139	406	['Walk']
10.059070825576782	12	511	192	134	146	['Lie2Sit']
10.059070825576782	3	354	26	139	406	['Walk']
10.0914146900177	12	503	189	144	151	['Lie2Sit']
10.0914146900177	3	352	25	128	407	['Walk']
10.125863075256348	12	483	186	162	152	['Lie2Sit']
10.125863075256348	3	356	27	127	407	['Walk']
10.16166877746582	12	483	186	162	152	['Lie2Sit']
10.16166877746582	3	356	27	127	407	['Walk']
10.195275068283081	12	483	186	162	152	['Lie2Sit']
10.195275068283081	3	356	27	127	407	['Walk']
10.236200332641602	12	480	187	166	149	['Lie2Sit']
10.236200332641602	3	349	29	136	403	['Walk']
10.272265911102295	12	471	190	181	150	['Lie2Sit']
10.272265911102295	3	352	30	137	407	['Walk']
10.311105012893677	12	462	189	181	150	['Lie2Sit']
10.311105012893677	3	346	30	137	407	['Walk']
10.38080620765686	12	462	189	181	150	['Lie2Sit']
10.38080620765686	3	346	32	137	407	['Walk']
10.41047978401184	12	458	188	184	150	['Lie2Sit']
10.41047978401184	3	339	29	145	401	['Walk']
10.437940835952759	12	444	193	201	146	['Lie2Sit']
10.437940835952759	3	337	35	143	400	['Walk']
10.482648134231567	12	444	193	201	146	['Lie2Sit']
10.482648134231567	3	333	33	143	400	['Walk']
10.539538621902466	12	444	193	201	146	['Lie2Sit']
10.539538621902466	3	329	35	130	397	['Walk']
10.575613021850586	12	444	193	201	146	['Lie2Sit']
10.575613021850586	3	329	35	130	397	['Walk']
10.655507564544678	12	440	193	202	154	['Lie2Sit']
10.655507564544678	3	328	35	124	397	['Walk']
10.694392919540405	12	441	187	203	179	['Lie2Sit']
10.694392919540405	3	323	30	113	412	['Walk']
10.71795654296875	12	441	187	203	179	['Lie2Sit']
10.71795654296875	3	321	31	113	412	['Walk']
10.75253438949585	12	441	187	203	179	['Lie2Sit']
10.75253438949585	3	321	31	113	412	['Walk']
10.79118537902832	12	444	189	203	179	['Lie2Sit']
10.79118537902832	3	315	31	113	412	['Walk']
10.826786279678345	12	456	187	198	202	['Lie2Sit']
10.826786279678345	3	289	28	136	409	['Walk']
11.025553464889526	12	458	186	212	205	['Lie2Sit']
11.025553464889526	3	283	26	142	410	['Walk']
11.056874752044678	12	458	186	212	205	['Lie2Sit']
11.056874752044678	3	283	26	142	410	['Walk']
11.095982789993286	12	463	187	175	207	['Lie2Sit']
11.095982789993286	3	288	23	128	408	['Walk']
11.128448009490967	12	466	185	177	212	['Lie2Sit']
11.128448009490967	3	286	21	124	410	['Walk']
11.163524389266968	12	462	193	179	214	['Lie2Sit']
11.163524389266968	3	280	22	127	414	['Walk']
11.198188304901123	12	462	193	179	214	['Lie2Sit']
11.198188304901123	3	280	22	127	414	['Walk']
11.230660915374756	12	470	187	176	222	['Lie2Sit']
11.230660915374756	3	281	19	130	415	['Walk']
11.263715505599976	12	470	187	176	222	['Lie2Sit']
11.263715505599976	3	279	18	130	415	['Walk']
11.302276849746704	12	470	187	176	222	['Lie2Sit']
11.302276849746704	3	279	18	130	415	['Walk']
11.333723306655884	12	470	187	176	222	['Lie2Sit']
11.333723306655884	3	279	18	130	415	['Walk']
11.36745810508728	12	464	187	176	222	['Lie2Sit']
11.36745810508728	3	278	16	130	415	['Walk']
11.402865886688232	12	476	190	153	214	['Sit2Stand']
11.402865886688232	3	278	13	119	421	['Walk']
11.43589997291565	12	475	190	153	214	['Sit2Stand']
11.43589997291565	3	278	13	119	421	['Walk']
11.470894575119019	12	475	190	153	214	['Sit2Stand']
11.470894575119019	3	278	13	119	421	['Walk']
11.505292415618896	12	468	194	153	206	['Sit2Stand']
11.505292415618896	3	276	15	116	423	['Walk']
11.540639162063599	12	458	181	158	235	['Sit2Stand']
11.540639162063599	3	270	16	123	417	['Walk']
11.574102401733398	12	460	186	161	225	['Sit2Stand']
11.574102401733398	3	271	16	118	421	['Walk']
11.609727382659912	12	460	186	161	225	['Sit2Stand']
11.609727382659912	3	271	16	118	421	['Walk']
11.645015001296997	12	460	186	161	225	['Sit2Stand']
11.645015001296997	3	271	16	118	421	['Walk']
11.678401231765747	12	456	180	161	225	['Sit2Stand']
11.678401231765747	3	271	16	118	421	['Walk']
11.716217279434204	12	452	178	161	225	['Sit2Stand']
11.716217279434204	3	271	16	118	421	['Walk']
11.750236988067627	12	449	177	166	227	['Sit2Stand']
11.750236988067627	3	272	18	114	415	['Walk']
11.780125141143799	12	449	177	166	227	['Sit2Stand']
11.780125141143799	3	272	18	114	415	['Walk']
11.817083597183228	12	446	165	166	240	['Sit2Stand']
11.817083597183228	3	274	17	110	414	['Walk']
11.851715326309204	12	445	160	168	243	['Sit2Stand']
11.851715326309204	3	271	17	115	416	['Walk']
11.884244680404663	12	442	148	175	262	['Sit2Stand']
11.884244680404663	3	273	16	120	416	['Walk']
11.91882872581482	12	442	148	175	262	['Sit2Stand']
11.91882872581482	3	273	16	120	416	['Walk']
11.951720237731934	12	442	143	175	262	['Sit2Stand']
11.951720237731934	3	273	16	120	416	['Walk']
11.987648725509644	12	442	126	163	277	['Sit2Stand']
11.987648725509644	3	276	18	112	415	['Walk']
12.023046970367432	12	440	112	162	291	['Sit2Stand']
12.023046970367432	3	270	18	120	418	['Walk']
12.056647777557373	12	440	112	162	291	['Sit2Stand']
12.056647777557373	3	270	18	120	418	['Walk']
12.092544794082642	12	442	106	159	304	['Sit2Stand']
12.092544794082642	3	270	15	120	429	['Walk']
12.12515640258789	12	447	92	149	313	['Sit2Stand']
12.12515640258789	3	270	19	115	416	['Walk']
12.160914897918701	12	446	88	149	313	['Sit2Stand']
12.160914897918701	3	270	19	115	416	['Walk']
12.196401357650757	12	446	88	149	313	['Sit2Stand']
12.196401357650757	3	270	19	115	416	['Walk']
12.228212356567383	12	451	78	140	327	['Sit2Stand']
12.228212356567383	3	271	18	114	418	['Walk']
12.263182640075684	12	455	57	125	352	['Sit2Stand']
12.263182640075684	3	274	15	110	422	['Walk']
12.297972917556763	12	455	56	125	352	['Sit2Stand']
12.297972917556763	3	274	15	110	422	['Walk']
12.331439733505249	12	455	56	125	352	['Sit2Stand']
12.331439733505249	3	274	15	110	422	['Walk']
12.372270345687866	12	460	46	116	358	['Sit2Stand']
12.372270345687866	3	275	14	106	425	['Walk']
12.401244401931763	12	462	36	110	371	['Sit2Stand']
12.401244401931763	3	275	14	110	434	['Walk']
12.435680389404297	12	458	33	110	371	['Sit2Stand']
12.435680389404297	3	275	14	110	434	['Walk']
12.47046685218811	12	457	26	115	379	['Sit2Stand']
12.47046685218811	3	271	7	117	456	['Walk']
12.504453182220459	12	457	26	115	379	['Sit2Stand']
12.504453182220459	3	271	7	117	456	['Walk']
12.550956726074219	12	455	27	115	379	['Sit2Stand']
12.550956726074219	3	271	7	117	456	['Walk']
12.624312162399292	12	451	20	125	384	['Walk']
12.624312162399292	3	274	5	113	460	['Walk']
12.659729957580566	12	447	20	125	384	['Walk']
